"Div.Name","Sch.Name","Subject","All Students","Asian","Black","Economically Disadvantaged","English Learners","Female","Hispanic","Male","Students with Disabilities","White"
"Prince William County ","Stonewall Middle","Mathematics",59,80,63,55,26,61,53,57,31,73
"Prince William County ","Stonewall Middle","Science",60,72,56,52,17,58,55,62,31,80
"Prince William County ","T. Clay Wood Elementary","English: Reading",84,85,86,74,46,88,73,80,51,87
"Prince William County ","T. Clay Wood Elementary","History and Social Sciences",85,94,87,83,NA,85,83,85,45,85
"Prince William County ","T. Clay Wood Elementary","Mathematics",91,98,89,83,81,95,91,88,58,91
"Prince William County ","T. Clay Wood Elementary","Science",92,94,92,76,67,94,87,91,68,95
"Prince William County ","Loch Lomond Elementary","English: Reading",77,90,84,75,65,80,75,73,64,88
"Prince William County ","Loch Lomond Elementary","History and Social Sciences",90,NA,71,87,100,95,95,86,75,75
"Prince William County ","Loch Lomond Elementary","Mathematics",93,90,89,93,92,95,94,90,79,92
"Prince William County ","Loch Lomond Elementary","Science",87,NA,100,86,76,85,87,90,67,83
"Prince William County ","Featherstone Elementary","English: Reading",72,80,82,70,57,78,70,67,43,74
"Prince William County ","Featherstone Elementary","History and Social Sciences",82,NA,71,77,100,69,86,91,NA,71
"Prince William County ","Featherstone Elementary","Mathematics",75,70,73,73,65,75,75,76,36,84
"Prince William County ","Featherstone Elementary","Science",73,NA,67,71,61,74,73,72,44,NA
"Prince William County ","R. Dean Kilby Elementary","English: Reading",61,72,69,59,42,63,57,58,29,52
"Prince William County ","R. Dean Kilby Elementary","History and Social Sciences",57,75,52,54,60,58,56,56,40,57
"Prince William County ","R. Dean Kilby Elementary","Mathematics",69,96,71,67,59,69,65,68,36,58
"Prince William County ","R. Dean Kilby Elementary","Science",65,NA,76,63,42,63,64,67,33,36
"Prince William County ","Triangle Elementary","English: Reading",64,100,71,56,37,68,51,60,48,71
"Prince William County ","Triangle Elementary","History and Social Sciences",76,NA,77,69,70,75,73,77,42,80
"Prince William County ","Triangle Elementary","Mathematics",77,100,79,73,67,77,72,77,50,83
"Prince William County ","Triangle Elementary","Science",73,NA,76,68,53,71,63,74,59,89
"Prince William County ","Rockledge Elementary","English: Reading",77,91,71,68,58,84,70,72,63,80
"Prince William County ","Rockledge Elementary","History and Social Sciences",82,93,74,80,NA,87,91,79,67,83
"Prince William County ","Rockledge Elementary","Mathematics",82,91,69,75,68,84,78,79,56,89
"Prince William County ","Rockledge Elementary","Science",85,93,69,81,70,83,83,88,60,93
"Prince William County ","Victory Elementary","English: Reading",76,72,73,51,28,81,56,71,51,84
"Prince William County ","Victory Elementary","History and Social Sciences",95,NA,91,91,100,98,100,92,79,94
"Prince William County ","Victory Elementary","Mathematics",84,86,78,64,51,86,69,82,56,89
"Prince William County ","Victory Elementary","Science",85,93,80,67,38,92,75,78,57,92
"Prince William County ","Herbert J. Saunders Middle","English: Reading",84,86,78,74,27,85,80,82,57,91
"Prince William County ","Herbert J. Saunders Middle","English: Writing",75,86,68,64,33,82,68,70,38,85
"Prince William County ","Herbert J. Saunders Middle","History and Social Sciences",91,94,86,85,20,90,90,93,68,97
"Prince William County ","Herbert J. Saunders Middle","Mathematics",84,92,79,75,48,84,78,83,54,90
"Prince William County ","Herbert J. Saunders Middle","Science",90,92,88,83,53,91,87,89,58,96
"Prince William County ","Fannie W. Fitzgerald Elementary","English: Reading",70,87,69,67,54,73,64,67,49,85
"Prince William County ","Fannie W. Fitzgerald Elementary","History and Social Sciences",84,80,84,86,100,82,94,85,83,71
"Prince William County ","Fannie W. Fitzgerald Elementary","Mathematics",84,100,81,83,75,84,81,83,51,96
"Prince William County ","Fannie W. Fitzgerald Elementary","Science",83,90,78,82,79,85,84,80,53,100
"Prince William County ","Samuel L. Gravely Jr. Elementary","English: Reading",85,80,81,60,19,83,59,87,74,92
"Prince William County ","Samuel L. Gravely Jr. Elementary","History and Social Sciences",88,71,90,85,38,87,79,90,75,92
"Prince William County ","Samuel L. Gravely Jr. Elementary","Mathematics",91,93,88,75,62,88,79,94,76,94
"Prince William County ","Samuel L. Gravely Jr. Elementary","Science",87,100,88,67,40,87,68,87,53,91
"Prince William County ","Yorkshire Elementary","English: Reading",58,89,66,53,34,57,51,58,43,76
"Prince William County ","Yorkshire Elementary","History and Social Sciences",86,100,67,88,100,80,93,96,100,50
"Prince William County ","Yorkshire Elementary","Mathematics",77,96,79,75,65,75,75,79,54,73
"Prince William County ","Yorkshire Elementary","Science",61,78,73,59,30,58,53,64,46,100
"Prince William County ","Glenkirk Elementary","English: Reading",90,94,76,71,67,92,88,89,69,92
"Prince William County ","Glenkirk Elementary","History and Social Sciences",96,95,82,77,88,94,100,97,73,97
"Prince William County ","Glenkirk Elementary","Mathematics",93,98,83,87,81,93,90,92,67,93
"Prince William County ","Glenkirk Elementary","Science",91,93,91,67,56,94,83,87,63,92
"Prince William County ","A. Henderson Elementary","English: Reading",81,84,69,74,40,84,77,79,55,89
"Prince William County ","A. Henderson Elementary","History and Social Sciences",89,80,89,81,80,89,92,89,70,90
"Prince William County ","A. Henderson Elementary","Mathematics",89,95,80,86,78,89,87,89,70,93
"Prince William County ","A. Henderson Elementary","Science",79,94,56,66,33,83,77,75,57,86
"Prince William County ","Springwoods Elementary","English: Reading",81,78,81,75,40,85,65,78,59,89
"Prince William County ","Springwoods Elementary","History and Social Sciences",81,78,80,64,27,80,53,83,54,93
"Prince William County ","Springwoods Elementary","Mathematics",87,81,86,75,60,88,74,86,64,95
"Prince William County ","Springwoods Elementary","Science",82,71,86,67,38,84,67,80,69,90
"Prince William County ","Ronald Wilson Reagan Middle","English: Reading",89,92,84,76,31,92,83,87,51,91
"Prince William County ","Ronald Wilson Reagan Middle","English: Writing",77,86,65,64,NA,86,72,70,21,78
"Prince William County ","Ronald Wilson Reagan Middle","History and Social Sciences",94,96,90,79,83,94,91,95,64,95
"Prince William County ","Ronald Wilson Reagan Middle","Mathematics",90,96,85,73,57,92,82,88,57,91
"Prince William County ","Ronald Wilson Reagan Middle","Science",90,91,81,76,67,90,89,89,47,91
"Prince William County ","Covington-Harper Elementary School","English: Reading",74,75,74,66,45,72,68,76,50,86
"Prince William County ","Covington-Harper Elementary School","History and Social Sciences",78,NA,71,76,NA,74,79,80,33,86
"Prince William County ","Covington-Harper Elementary School","Mathematics",79,80,74,76,63,76,84,81,31,86
"Prince William County ","Covington-Harper Elementary School","Science",68,86,63,52,20,64,73,72,29,75
"Prince William County ","Kyle R. Wilson Elementary School","English: Reading",75,87,75,64,37,76,61,74,39,89
"Prince William County ","Kyle R. Wilson Elementary School","History and Social Sciences",89,100,75,86,NA,88,91,89,70,94
"Prince William County ","Kyle R. Wilson Elementary School","Mathematics",83,92,80,74,56,78,73,87,51,93
"Prince William County ","Kyle R. Wilson Elementary School","Science",80,95,75,70,32,77,72,84,36,90
"Prince William County ","Freedom High ","English: Reading",76,69,79,77,22,82,74,72,62,88
"Prince William County ","Freedom High ","English: Writing",72,63,77,71,25,77,70,68,53,77
"Prince William County ","Freedom High ","History and Social Sciences",75,78,76,74,50,74,72,76,47,87
"Prince William County ","Freedom High ","Mathematics",79,83,77,79,75,82,79,76,61,79
"Prince William County ","Freedom High ","Science",71,82,76,70,43,72,67,70,45,74
"Prince William County ","Minnieville Elementary","English: Reading",84,89,85,83,66,89,81,80,54,95
"Prince William County ","Minnieville Elementary","History and Social Sciences",93,100,90,92,100,88,91,98,NA,100
"Prince William County ","Minnieville Elementary","Mathematics",94,96,93,93,89,95,94,93,74,95
"Prince William County ","Minnieville Elementary","Science",93,92,91,93,75,98,92,86,67,100
"Prince William County ","Battlefield High ","English: Reading",94,96,91,88,25,94,89,94,65,95
"Prince William County ","Battlefield High ","English: Writing",92,98,89,86,40,95,89,90,57,92
"Prince William County ","Battlefield High ","History and Social Sciences",92,96,88,81,51,91,86,93,60,92
"Prince William County ","Battlefield High ","Mathematics",91,93,87,79,44,92,88,91,65,93
"Prince William County ","Battlefield High ","Science",93,95,85,79,33,93,85,94,70,97
"Prince William County ","Dumfries Elementary","English: Reading",68,82,68,62,54,69,65,66,40,63
"Prince William County ","Dumfries Elementary","History and Social Sciences",73,NA,70,66,100,72,80,73,27,NA
"Prince William County ","Dumfries Elementary","Mathematics",77,91,72,74,73,75,78,78,44,75
"Prince William County ","Dumfries Elementary","Science",71,NA,75,67,45,73,70,69,33,63
"Prince William County ","Suella G. Ellis Elementary","English: Reading",54,59,73,49,28,55,45,53,33,72
"Prince William County ","Suella G. Ellis Elementary","History and Social Sciences",74,100,60,70,78,79,79,70,53,78
"Prince William County ","Suella G. Ellis Elementary","Mathematics",65,77,62,61,52,62,62,67,38,76
"Prince William County ","Suella G. Ellis Elementary","Science",61,80,54,53,16,56,57,68,25,78
"Prince William County ","Occoquan Elementary","English: Reading",85,86,83,82,69,86,83,84,72,93
"Prince William County ","Occoquan Elementary","History and Social Sciences",92,100,92,90,87,85,89,100,85,100
"Prince William County ","Occoquan Elementary","Mathematics",94,96,89,94,91,94,95,95,78,98
"Prince William County ","Occoquan Elementary","Science",86,89,70,82,67,86,87,85,47,100
"Prince William County ","Haymarket Elementary School","English: Reading",84,83,78,79,54,87,82,82,61,87
"Prince William County ","Haymarket Elementary School","History and Social Sciences",90,95,82,82,80,90,95,90,64,91
"Prince William County ","Haymarket Elementary School","Mathematics",91,96,81,91,77,91,86,90,74,93
"Prince William County ","Haymarket Elementary School","Science",76,85,63,71,11,75,50,78,43,82
"Prince William County ","Mary Williams Elementary ","English: Reading",74,87,74,62,45,78,68,70,41,69
"Prince William County ","Mary Williams Elementary ","History and Social Sciences",85,100,80,78,100,82,81,88,70,93
"Prince William County ","Mary Williams Elementary ","Mathematics",78,96,70,71,72,76,78,80,38,87
"Prince William County ","Mary Williams Elementary ","Science",71,91,68,57,NA,71,71,71,39,72
"Prince William County ","Mary G. Porter Traditional","English: Reading",94,97,91,90,56,95,92,94,74,98
"Prince William County ","Mary G. Porter Traditional","English: Writing",92,100,89,88,NA,95,83,89,NA,94
"Prince William County ","Mary G. Porter Traditional","History and Social Sciences",98,100,97,96,NA,98,92,97,67,100
"Prince William County ","Mary G. Porter Traditional","Mathematics",96,100,93,91,78,96,95,96,68,98
"Prince William County ","Mary G. Porter Traditional","Science",95,100,94,92,67,95,84,95,85,100
"Prince William County ","J.W. Alvey Elementary","English: Reading",94,91,88,84,83,96,91,92,85,95
"Prince William County ","J.W. Alvey Elementary","History and Social Sciences",93,88,100,100,NA,89,100,97,83,90
"Prince William County ","J.W. Alvey Elementary","Mathematics",95,98,92,95,83,95,91,96,85,94
"Prince William County ","J.W. Alvey Elementary","Science",93,94,80,100,NA,96,100,89,75,91
"Prince William County ","Ashland Elementary","English: Reading",90,88,87,77,44,91,87,89,76,93
"Prince William County ","Ashland Elementary","History and Social Sciences",91,100,89,68,83,92,86,91,70,95
"Prince William County ","Ashland Elementary","Mathematics",94,96,92,88,82,93,87,95,75,97
"Prince William County ","Ashland Elementary","Science",89,89,84,75,NA,84,77,94,50,96
"Prince William County ","Sudley Elementary","English: Reading",63,56,71,61,39,67,60,60,38,76
"Prince William County ","Sudley Elementary","History and Social Sciences",89,NA,100,89,88,91,92,88,85,85
"Prince William County ","Sudley Elementary","Mathematics",78,72,86,79,68,78,80,79,46,78
"Prince William County ","Sudley Elementary","Science",75,83,88,72,56,79,68,72,28,100
"Prince William County ","Lake Ridge Elementary","English: Reading",78,76,74,74,53,79,74,78,45,84
"Prince William County ","Lake Ridge Elementary","History and Social Sciences",92,100,91,85,100,91,90,93,88,94
"Prince William County ","Lake Ridge Elementary","Mathematics",81,95,78,72,74,79,77,82,52,84
"Prince William County ","Lake Ridge Elementary","Science",81,100,76,65,43,86,60,77,30,90
"Prince William County ","Potomac Middle","English: Reading",71,84,68,65,35,77,65,66,39,87
"Prince William County ","Potomac Middle","English: Writing",68,93,65,61,86,80,65,58,22,79
"Prince William County ","Potomac Middle","History and Social Sciences",90,97,89,87,68,92,87,87,63,100
"Prince William County ","Potomac Middle","Mathematics",70,86,66,65,44,73,66,67,39,83
"Prince William County ","Potomac Middle","Science",69,91,64,60,30,69,59,68,38,97
"Prince William County ","Martin Luther King Jr. Elementary","English: Reading",75,72,78,66,48,79,68,70,63,88
"Prince William County ","Martin Luther King Jr. Elementary","History and Social Sciences",90,100,79,90,100,92,95,88,100,90
"Prince William County ","Martin Luther King Jr. Elementary","Mathematics",81,93,74,75,72,86,79,77,74,88
"Prince William County ","Martin Luther King Jr. Elementary","Science",78,78,71,70,50,92,82,67,56,89
"Prince William County ","The Nokesville School","English: Reading",87,95,77,73,52,87,80,86,56,89
"Prince William County ","The Nokesville School","English: Writing",70,NA,67,57,NA,79,65,63,33,72
"Prince William County ","The Nokesville School","History and Social Sciences",93,100,91,72,NA,92,86,94,72,94
"Prince William County ","The Nokesville School","Mathematics",92,100,77,83,63,92,87,93,75,95
"Prince William County ","The Nokesville School","Science",86,100,70,66,60,86,77,85,67,89
"Prince William County ","Potomac High","English: Reading",76,83,71,70,18,80,75,72,50,86
"Prince William County ","Potomac High","English: Writing",71,78,64,63,34,74,72,68,41,83
"Prince William County ","Potomac High","History and Social Sciences",78,84,77,75,58,77,76,80,57,83
"Prince William County ","Potomac High","Mathematics",77,88,74,73,59,80,74,74,52,84
"Prince William County ","Potomac High","Science",78,85,74,74,42,81,75,75,43,89
"Prince William County ","John F. Pattie Sr. Elementary","English: Reading",82,79,81,74,52,87,64,77,69,94
"Prince William County ","John F. Pattie Sr. Elementary","History and Social Sciences",91,NA,77,81,NA,91,100,90,70,95
"Prince William County ","John F. Pattie Sr. Elementary","Mathematics",90,89,91,85,70,91,80,90,81,96
"Prince William County ","John F. Pattie Sr. Elementary","Science",86,86,85,83,53,87,74,85,59,94
"Prince William County ","Enterprise Elementary","English: Reading",63,94,59,58,30,63,53,62,46,75
"Prince William County ","Enterprise Elementary","History and Social Sciences",89,100,88,83,91,90,84,88,NA,100
"Prince William County ","Enterprise Elementary","Mathematics",80,94,71,78,61,76,77,83,54,95
"Prince William County ","Enterprise Elementary","Science",78,100,83,77,36,71,68,84,NA,100
"Prince William County ","Piney Branch Elementary","English: Reading",81,82,75,70,18,83,75,79,53,83
"Prince William County ","Piney Branch Elementary","History and Social Sciences",86,100,67,100,20,84,85,88,72,83
"Prince William County ","Piney Branch Elementary","Mathematics",87,95,75,80,52,87,84,87,57,86
"Prince William County ","Piney Branch Elementary","Science",80,87,67,60,NA,80,70,80,54,83
